Transaction ID,Quantity,Price Per Unit,Total Spent,Transaction Date,Month,Day,Weekday,Item_Coffee,Item_Cookie,Item_Juice,Item_Salad,Item_Sandwich,Item_Smoothie,Item_Tea,Payment Method_Credit Card,Payment Method_Digital Wallet,Location_Takeaway
TXN_1263426,2.0,4.0,8.0,2023-10-20,10,20,4,0,0,0,0,1,0,0,0,1,0
TXN_1266278,1.0,4.0,4.0,2023-11-03,11,3,4,0,0,0,0,0,1,0,0,1,1
TXN_1266598,4.0,3.0,12.0,2023-04-05,4,5,2,0,0,0,0,0,0,0,0,1,1
TXN_1267753,3.0,1.5,4.5,2023-06-28,6,28,2,0,0,0,0,0,0,1,1,0,1
TXN_1268480,5.0,5.0,25.0,2023-04-18,4,18,1,0,0,0,1,0,0,0,0,0,0
TXN_1268811,1.0,5.0,5.0,2023-01-04,1,4,2,0,0,0,1,0,0,0,0,0,0
TXN_1269172,1.0,4.0,4.0,2023-08-22,8,22,1,0,0,0,0,1,0,0,0,0,1
TXN_1269252,1.0,3.0,3.0,2023-07-18,7,18,1,0,0,0,0,0,0,0,0,1,1
TXN_1270603,4.0,3.0,12.0,2023-12-03,12,3,6,0,0,1,0,0,0,0,1,0,1
TXN_1272118,4.0,1.0,4.0,2023-04-21,4,21,4,0,1,0,0,0,0,0,1,0,1
TXN_1272815,4.0,3.0,12.0,2023-08-07,8,7,0,0,0,1,0,0,0,0,1,0,0
TXN_1275124,3.0,2.0,6.0,2023-06-21,6,21,2,1,0,0,0,0,0,0,0,1,1
TXN_1277813,5.0,3.0,15.0,2023-09-11,9,11,0,0,0,1,0,0,0,0,0,1,1
TXN_1277989,5.0,1.5,7.5,2023-08-09,8,9,2,0,0,0,0,0,0,1,0,1,0
TXN_1278539,1.0,1.5,1.5,2023-04-04,4,4,1,0,0,0,0,0,0,1,1,0,1
TXN_1279428,1.0,5.0,5.0,2023-03-02,3,2,3,0,0,0,1,0,0,0,0,1,1
TXN_1281536,5.0,4.0,20.0,2023-03-19,3,19,6,0,0,0,0,0,1,0,0,1,0
TXN_1282260,5.0,4.0,20.0,2023-07-21,7,21,4,0,0,0,0,1,0,0,0,1,0
TXN_1283149,2.0,5.0,10.0,2023-01-23,1,23,0,0,0,0,1,0,0,0,1,0,0
TXN_1285279,2.0,2.0,4.0,2023-04-09,4,9,6,1,0,0,0,0,0,0,0,0,1
TXN_1286779,4.0,4.0,16.0,2023-04-13,4,13,3,0,0,0,0,0,1,0,1,0,0
TXN_1289133,1.0,3.0,3.0,2023-09-19,9,19,1,0,0,1,0,0,0,0,0,0,1
TXN_1292430,1.0,4.0,4.0,2023-03-09,3,9,3,0,0,0,0,0,1,0,1,0,1
TXN_1292476,4.0,3.0,12.0,2023-09-07,9,7,3,0,0,1,0,0,0,0,0,1,1
TXN_1293057,2.0,1.5,3.0,2023-07-03,7,3,0,0,0,0,0,0,0,1,0,1,0
TXN_1294101,5.0,1.5,7.5,2023-03-31,3,31,4,0,0,0,0,0,0,1,0,1,1
TXN_1295824,1.0,1.5,1.5,2023-08-01,8,1,1,0,0,0,0,0,0,1,1,0,1
TXN_1296879,1.0,3.0,3.0,2023-11-17,11,17,4,0,0,0,0,0,0,0,0,1,1
TXN_1297663,5.0,4.0,20.0,2023-09-12,9,12,1,0,0,0,0,0,1,0,1,0,1
TXN_1298084,2.0,1.5,3.0,2023-01-02,1,2,0,0,0,0,0,0,0,1,1,0,1
TXN_1299936,1.0,2.0,2.0,2023-03-27,3,27,0,1,0,0,0,0,0,0,0,1,1
TXN_1299959,5.0,4.0,20.0,2023-06-23,6,23,4,0,0,0,0,0,1,0,0,0,1
TXN_1302920,2.0,2.0,4.0,2023-08-16,8,16,2,1,0,0,0,0,0,0,1,0,0
TXN_1303984,4.0,5.0,20.0,2023-07-24,7,24,0,0,0,0,1,0,0,0,0,1,0
TXN_1307239,1.0,2.0,2.0,2023-10-26,10,26,3,1,0,0,0,0,0,0,0,1,1
TXN_1309055,2.0,2.0,4.0,2023-11-09,11,9,3,1,0,0,0,0,0,0,1,0,1
TXN_1310741,3.0,4.0,12.0,2023-07-25,7,25,1,0,0,0,0,1,0,0,0,1,1
TXN_1311237,4.0,1.0,4.0,2023-11-11,11,11,5,0,1,0,0,0,0,0,1,0,0
TXN_1311519,5.0,4.0,20.0,2023-01-28,1,28,5,0,0,0,0,0,1,0,0,0,0
TXN_1313643,4.0,3.0,12.0,2023-02-11,2,11,5,0,0,0,0,0,0,0,0,1,0
TXN_1313701,2.0,1.0,2.0,2023-10-03,10,3,1,0,1,0,0,0,0,0,0,1,1
TXN_1315214,2.0,1.5,3.0,2023-11-03,11,3,4,0,0,0,0,0,0,1,0,1,0
TXN_1315847,1.0,3.0,3.0,2023-06-19,6,19,0,0,0,0,0,0,0,0,0,1,0
TXN_1316036,2.0,3.0,6.0,2023-10-27,10,27,4,0,0,1,0,0,0,0,0,0,1
TXN_1317114,2.0,1.0,2.0,2023-11-06,11,6,0,0,1,0,0,0,0,0,0,1,1
TXN_1318238,1.0,4.0,4.0,2023-09-23,9,23,5,0,0,0,0,1,0,0,0,1,1
TXN_1318943,2.0,2.0,4.0,2023-06-13,6,13,1,1,0,0,0,0,0,0,0,0,0
TXN_1319834,1.0,1.0,1.0,2023-03-31,3,31,4,0,1,0,0,0,0,0,0,1,1
TXN_1322421,4.0,3.0,12.0,2023-03-05,3,5,6,0,0,1,0,0,0,0,1,0,1
TXN_1322520,5.0,5.0,25.0,2023-07-12,7,12,2,0,0,0,1,0,0,0,0,0,1
TXN_1323030,4.0,5.0,20.0,2023-03-30,3,30,3,0,0,0,1,0,0,0,0,1,0
TXN_1324760,4.0,1.5,6.0,2023-01-18,1,18,2,0,0,0,0,0,0,1,0,0,0
TXN_1324930,5.0,4.0,20.0,2023-01-11,1,11,2,0,0,0,0,1,0,0,1,0,1
TXN_1324968,3.0,1.0,3.0,2023-01-05,1,5,3,0,1,0,0,0,0,0,1,0,0
TXN_1325631,4.0,3.0,12.0,2023-02-11,2,11,5,0,0,0,0,0,0,0,1,0,0
TXN_1326993,3.0,1.0,3.0,2023-12-30,12,30,5,0,1,0,0,0,0,0,0,1,0
TXN_1328230,5.0,4.0,20.0,2023-02-03,2,3,4,0,0,0,0,1,0,0,0,0,0
TXN_1328953,3.0,4.0,12.0,2023-12-28,12,28,3,0,0,0,0,0,1,0,0,1,1
TXN_1328968,1.0,1.5,1.5,2023-06-28,6,28,2,0,0,0,0,0,0,1,0,1,0
TXN_1329167,5.0,1.5,7.5,2023-01-14,1,14,5,0,0,0,0,0,0,1,0,1,1
TXN_1330506,3.0,1.0,3.0,2023-11-10,11,10,4,0,1,0,0,0,0,0,0,1,1
TXN_1332623,2.0,1.0,2.0,2023-07-15,7,15,5,0,1,0,0,0,0,0,0,1,1
TXN_1333524,2.0,3.0,6.0,2023-05-05,5,5,4,0,0,0,0,0,0,0,1,0,1
TXN_1333682,1.0,4.0,4.0,2023-01-28,1,28,5,0,0,0,0,0,1,0,0,1,0
TXN_1334406,1.0,3.0,3.0,2023-09-26,9,26,1,0,0,1,0,0,0,0,0,1,0
TXN_1335256,5.0,2.0,10.0,2023-08-04,8,4,4,1,0,0,0,0,0,0,0,1,1
TXN_1335337,3.0,1.5,4.5,2023-09-06,9,6,2,0,0,0,0,0,0,1,1,0,0
TXN_1336470,1.0,1.5,1.5,2023-12-22,12,22,4,0,0,0,0,0,0,1,0,0,0
TXN_1336727,2.0,4.0,8.0,2023-10-18,10,18,2,0,0,0,0,0,1,0,0,1,0
TXN_1336900,5.0,2.0,10.0,2023-01-16,1,16,0,1,0,0,0,0,0,0,1,0,0
TXN_1339457,3.0,4.0,12.0,2023-05-23,5,23,1,0,0,0,0,0,1,0,0,1,0
TXN_1340358,3.0,4.0,12.0,2023-06-09,6,9,4,0,0,0,0,1,0,0,0,0,1
TXN_1340956,4.0,2.0,8.0,2023-10-26,10,26,3,1,0,0,0,0,0,0,0,1,0
TXN_1342359,4.0,3.0,12.0,2023-07-14,7,14,4,0,0,0,0,0,0,0,0,0,1
TXN_1342487,3.0,3.0,9.0,2023-09-21,9,21,3,0,0,1,0,0,0,0,1,0,1
TXN_1343750,2.0,1.0,2.0,2023-02-15,2,15,2,0,1,0,0,0,0,0,0,1,1
TXN_1344947,3.0,3.0,9.0,2023-02-16,2,16,3,0,0,0,0,0,0,0,0,1,1
TXN_1345440,5.0,5.0,25.0,2023-06-20,6,20,1,0,0,0,1,0,0,0,0,0,1
TXN_1346517,1.0,2.0,2.0,2023-03-20,3,20,0,1,0,0,0,0,0,0,0,1,1
TXN_1346936,5.0,1.0,5.0,2023-10-10,10,10,1,0,1,0,0,0,0,0,0,1,0
TXN_1346953,3.0,1.5,4.5,2023-09-24,9,24,6,0,0,0,0,0,0,1,0,1,0
TXN_1347965,5.0,1.0,5.0,2023-02-19,2,19,6,0,1,0,0,0,0,0,0,1,0
TXN_1348274,5.0,3.0,15.0,2023-11-14,11,14,1,0,0,0,0,0,0,0,0,1,0
TXN_1349215,1.0,4.0,4.0,2023-02-06,2,6,0,0,0,0,0,0,1,0,0,1,0
TXN_1349640,2.0,3.0,6.0,2023-06-17,6,17,5,0,0,1,0,0,0,0,1,0,0
TXN_1349738,3.0,4.0,12.0,2023-03-26,3,26,6,0,0,0,0,1,0,0,0,0,1
TXN_1350239,5.0,4.0,20.0,2023-11-18,11,18,5,0,0,0,0,0,1,0,0,0,1
TXN_1351151,1.0,4.0,4.0,2023-10-03,10,3,1,0,0,0,0,0,1,0,1,0,1
TXN_1353248,3.0,4.0,12.0,2023-09-03,9,3,6,0,0,0,0,1,0,0,0,0,0
TXN_1353266,1.0,4.0,4.0,2023-08-30,8,30,2,0,0,0,0,0,1,0,0,1,1
TXN_1353479,4.0,4.0,16.0,2023-09-20,9,20,2,0,0,0,0,0,1,0,0,0,0
TXN_1354464,5.0,3.0,15.0,2023-03-18,3,18,5,0,0,0,0,0,0,0,0,1,0
TXN_1355212,2.0,2.0,4.0,2023-05-25,5,25,3,1,0,0,0,0,0,0,0,1,1
TXN_1356599,2.0,1.0,2.0,2023-12-14,12,14,3,0,1,0,0,0,0,0,0,0,1
TXN_1357780,4.0,1.5,6.0,2023-10-23,10,23,0,0,0,0,0,0,0,1,1,0,0
TXN_1360379,1.0,1.5,1.5,2023-08-23,8,23,2,0,0,0,0,0,0,1,1,0,1
TXN_1360872,2.0,2.0,4.0,2023-11-04,11,4,5,1,0,0,0,0,0,0,1,0,0
TXN_1360998,2.0,1.0,2.0,2023-07-30,7,30,6,0,1,0,0,0,0,0,0,0,1
TXN_1363508,4.0,5.0,20.0,2023-08-08,8,8,1,0,0,0,1,0,0,0,0,0,0
TXN_1364211,2.0,5.0,10.0,2023-03-08,3,8,2,0,0,0,1,0,0,0,0,0,0
TXN_1365285,5.0,3.0,15.0,2023-06-11,6,11,6,0,0,1,0,0,0,0,1,0,0
TXN_1367003,5.0,5.0,25.0,2023-11-10,11,10,4,0,0,0,1,0,0,0,0,0,0
TXN_1367723,3.0,2.0,6.0,2023-10-25,10,25,2,1,0,0,0,0,0,0,0,0,0
TXN_1368769,3.0,1.0,3.0,2023-06-02,6,2,4,0,1,0,0,0,0,0,1,0,1
TXN_1370465,4.0,1.0,4.0,2023-03-25,3,25,5,0,1,0,0,0,0,0,0,1,1
TXN_1371554,2.0,4.0,8.0,2023-05-19,5,19,4,0,0,0,0,1,0,0,0,0,1
TXN_1371708,2.0,1.0,2.0,2023-03-14,3,14,1,0,1,0,0,0,0,0,0,1,1
TXN_1372003,4.0,1.5,6.0,2023-10-13,10,13,4,0,0,0,0,0,0,1,0,1,1
TXN_1372492,4.0,5.0,20.0,2023-03-28,3,28,1,0,0,0,1,0,0,0,0,0,1
TXN_1372991,4.0,2.0,8.0,2023-11-17,11,17,4,1,0,0,0,0,0,0,0,1,0
TXN_1373048,5.0,5.0,25.0,2023-08-31,8,31,3,0,0,0,1,0,0,0,0,1,0
TXN_1374424,5.0,4.0,20.0,2023-04-24,4,24,0,0,0,0,0,1,0,0,0,1,1
TXN_1375992,5.0,2.0,10.0,2023-03-23,3,23,3,1,0,0,0,0,0,0,1,0,0
TXN_1379209,5.0,1.5,7.5,2023-02-06,2,6,0,0,0,0,0,0,0,1,1,0,0
TXN_1380601,4.0,1.5,6.0,2023-03-11,3,11,5,0,0,0,0,0,0,1,0,1,0
TXN_1386024,4.0,3.0,12.0,2023-05-21,5,21,6,0,0,0,0,0,0,0,1,0,0
TXN_1387062,5.0,4.0,20.0,2023-08-22,8,22,1,0,0,0,0,0,1,0,1,0,0
TXN_1387401,4.0,1.0,4.0,2023-10-19,10,19,3,0,1,0,0,0,0,0,0,0,0
TXN_1388606,3.0,3.0,9.0,2023-08-31,8,31,3,0,0,0,0,0,0,0,0,1,1
TXN_1389258,1.0,5.0,5.0,2023-12-31,12,31,6,0,0,0,1,0,0,0,0,0,1
TXN_1390754,2.0,3.0,6.0,2023-11-08,11,8,2,0,0,0,0,0,0,0,0,1,1
TXN_1390917,1.0,4.0,4.0,2023-01-16,1,16,0,0,0,0,0,1,0,0,1,0,0
TXN_1392546,2.0,3.0,6.0,2023-12-06,12,6,2,0,0,0,0,0,0,0,0,1,0
TXN_1394131,4.0,3.0,12.0,2023-06-13,6,13,1,0,0,1,0,0,0,0,0,1,1
TXN_1395083,1.0,3.0,3.0,2023-07-08,7,8,5,0,0,1,0,0,0,0,0,0,0
TXN_1396019,4.0,2.0,8.0,2023-12-03,12,3,6,1,0,0,0,0,0,0,0,0,0
TXN_1398511,5.0,2.0,10.0,2023-12-19,12,19,1,1,0,0,0,0,0,0,0,1,1
TXN_1398769,1.0,4.0,4.0,2023-06-02,6,2,4,0,0,0,0,0,1,0,0,0,0
TXN_1399696,5.0,3.0,15.0,2023-04-08,4,8,5,0,0,0,0,0,0,0,0,0,0
TXN_1401771,2.0,4.0,8.0,2023-12-08,12,8,4,0,0,0,0,1,0,0,0,0,0
TXN_1402641,3.0,1.5,4.5,2023-09-12,9,12,1,0,0,0,0,0,0,1,1,0,1
TXN_1405124,3.0,4.0,12.0,2023-08-03,8,3,3,0,0,0,0,1,0,0,0,1,1
TXN_1405498,2.0,3.0,6.0,2023-12-31,12,31,6,0,0,1,0,0,0,0,0,0,1
TXN_1408709,5.0,4.0,20.0,2023-04-14,4,14,4,0,0,0,0,0,1,0,0,0,1
TXN_1410102,1.0,5.0,5.0,2023-06-23,6,23,4,0,0,0,1,0,0,0,0,0,0
TXN_1411473,3.0,2.0,6.0,2023-01-04,1,4,2,1,0,0,0,0,0,0,1,0,0
TXN_1411744,4.0,4.0,16.0,2023-09-17,9,17,6,0,0,0,0,0,1,0,1,0,1
TXN_1412415,3.0,3.0,9.0,2023-02-24,2,24,4,0,0,1,0,0,0,0,0,0,0
TXN_1413304,5.0,5.0,25.0,2023-03-17,3,17,4,0,0,0,1,0,0,0,0,1,1
TXN_1413310,3.0,4.0,12.0,2023-04-06,4,6,3,0,0,0,0,0,1,0,0,1,1
TXN_1413335,1.0,5.0,5.0,2023-05-17,5,17,2,0,0,0,1,0,0,0,0,1,1
TXN_1414039,4.0,3.0,12.0,2023-02-13,2,13,0,0,0,1,0,0,0,0,0,1,0
TXN_1417291,4.0,3.0,12.0,2023-05-11,5,11,3,0,0,1,0,0,0,0,0,1,0
TXN_1417400,2.0,1.0,2.0,2023-03-20,3,20,0,0,1,0,0,0,0,0,0,0,0
TXN_1417724,2.0,4.0,8.0,2023-06-07,6,7,2,0,0,0,0,1,0,0,0,1,1
TXN_1417871,3.0,5.0,15.0,2023-03-12,3,12,6,0,0,0,1,0,0,0,0,0,1
TXN_1418829,1.0,4.0,4.0,2023-09-19,9,19,1,0,0,0,0,0,1,0,0,1,1
TXN_1419188,5.0,3.0,15.0,2023-11-26,11,26,6,0,0,0,0,0,0,0,1,0,0
TXN_1419669,5.0,3.0,15.0,2023-03-07,3,7,1,0,0,0,0,0,0,0,0,0,1
TXN_1419790,3.0,4.0,12.0,2023-01-06,1,6,4,0,0,0,0,1,0,0,0,1,0
TXN_1422305,4.0,4.0,16.0,2023-03-09,3,9,3,0,0,0,0,1,0,0,0,1,0
TXN_1423173,5.0,4.0,20.0,2023-10-02,10,2,0,0,0,0,0,0,1,0,1,0,1
TXN_1424056,1.0,4.0,4.0,2023-07-31,7,31,0,0,0,0,0,0,1,0,0,0,1
TXN_1425215,1.0,3.0,3.0,2023-03-13,3,13,0,0,0,1,0,0,0,0,0,0,1
TXN_1425591,1.0,4.0,4.0,2023-09-10,9,10,6,0,0,0,0,0,1,0,0,0,1
TXN_1427485,3.0,2.0,6.0,2023-07-19,7,19,2,1,0,0,0,0,0,0,1,0,0
TXN_1427963,1.0,2.0,2.0,2023-10-14,10,14,5,1,0,0,0,0,0,0,0,0,0
TXN_1429325,2.0,4.0,8.0,2023-04-20,4,20,3,0,0,0,0,0,1,0,0,0,1
TXN_1429858,4.0,1.0,4.0,2023-03-15,3,15,2,0,1,0,0,0,0,0,1,0,1
TXN_1430778,1.0,1.5,1.5,2023-05-26,5,26,4,0,0,0,0,0,0,1,1,0,1
TXN_1432682,1.0,1.5,1.5,2023-07-11,7,11,1,0,0,0,0,0,0,1,0,1,0
TXN_1434598,5.0,4.0,20.0,2023-11-18,11,18,5,0,0,0,0,1,0,0,0,0,1
TXN_1434857,5.0,3.0,15.0,2023-01-13,1,13,4,0,0,0,0,0,0,0,0,1,0
TXN_1435035,1.0,4.0,4.0,2023-12-31,12,31,6,0,0,0,0,0,1,0,0,0,0
TXN_1435086,5.0,3.0,15.0,2023-02-09,2,9,3,0,0,0,0,0,0,0,0,1,0
TXN_1435192,2.0,3.0,6.0,2023-06-18,6,18,6,0,0,0,0,0,0,0,0,1,0
TXN_1436343,1.0,1.0,1.0,2023-11-26,11,26,6,0,1,0,0,0,0,0,1,0,0
TXN_1436851,5.0,4.0,20.0,2023-07-28,7,28,4,0,0,0,0,1,0,0,0,0,1
TXN_1437083,2.0,4.0,8.0,2023-03-15,3,15,2,0,0,0,0,0,1,0,1,0,0
TXN_1437275,3.0,2.0,6.0,2023-07-22,7,22,5,1,0,0,0,0,0,0,1,0,1
TXN_1438257,4.0,5.0,20.0,2023-06-13,6,13,1,0,0,0,1,0,0,0,1,0,1
TXN_1439390,4.0,3.0,12.0,2023-02-14,2,14,1,0,0,1,0,0,0,0,0,1,0
TXN_1442096,3.0,1.0,3.0,2023-06-27,6,27,1,0,1,0,0,0,0,0,1,0,0
TXN_1442771,1.0,3.0,3.0,2023-04-25,4,25,1,0,0,1,0,0,0,0,0,1,0
TXN_1442791,1.0,1.5,1.5,2023-03-23,3,23,3,0,0,0,0,0,0,1,0,1,0
TXN_1443201,5.0,1.0,5.0,2023-10-03,10,3,1,0,1,0,0,0,0,0,1,0,0
TXN_1443912,2.0,3.0,6.0,2023-06-08,6,8,3,0,0,1,0,0,0,0,0,1,0
TXN_1443928,4.0,3.0,12.0,2023-12-03,12,3,6,0,0,0,0,0,0,0,0,0,1
TXN_1444479,1.0,3.0,3.0,2023-12-10,12,10,6,0,0,1,0,0,0,0,1,0,1
TXN_1444932,1.0,4.0,4.0,2023-05-24,5,24,2,0,0,0,0,0,1,0,0,0,0
TXN_1445532,3.0,2.0,6.0,2023-03-03,3,3,4,1,0,0,0,0,0,0,0,0,1
TXN_1446862,3.0,3.0,9.0,2023-09-26,9,26,1,0,0,0,0,0,0,0,0,1,1
TXN_1448501,4.0,3.0,12.0,2023-09-10,9,10,6,0,0,0,0,0,0,0,1,0,1
TXN_1449065,2.0,5.0,10.0,2023-10-03,10,3,1,0,0,0,1,0,0,0,0,0,0
TXN_1449866,4.0,5.0,20.0,2023-09-21,9,21,3,0,0,0,1,0,0,0,0,0,1
TXN_1450705,5.0,1.0,5.0,2023-10-07,10,7,5,0,1,0,0,0,0,0,0,1,1
TXN_1452253,2.0,4.0,8.0,2023-05-12,5,12,4,0,0,0,0,1,0,0,0,1,0
TXN_1452931,1.0,1.5,1.5,2023-07-08,7,8,5,0,0,0,0,0,0,1,0,1,1
TXN_1453579,5.0,4.0,20.0,2023-01-21,1,21,5,0,0,0,0,1,0,0,1,0,0
TXN_1454467,3.0,3.0,9.0,2023-03-15,3,15,2,0,0,1,0,0,0,0,0,0,0
TXN_1454730,5.0,2.0,10.0,2023-07-21,7,21,4,1,0,0,0,0,0,0,0,1,1
TXN_1454866,1.0,4.0,4.0,2023-12-13,12,13,2,0,0,0,0,1,0,0,0,1,1
TXN_1456374,5.0,1.0,5.0,2023-02-15,2,15,2,0,1,0,0,0,0,0,0,0,1
TXN_1458905,1.0,4.0,4.0,2023-02-19,2,19,6,0,0,0,0,1,0,0,0,1,1
TXN_1459078,5.0,1.0,5.0,2023-11-10,11,10,4,0,1,0,0,0,0,0,0,1,0
TXN_1460963,3.0,2.0,6.0,2023-02-10,2,10,4,1,0,0,0,0,0,0,0,0,0
TXN_1461221,2.0,5.0,10.0,2023-04-30,4,30,6,0,0,0,1,0,0,0,0,0,0
TXN_1461246,1.0,4.0,4.0,2023-06-01,6,1,3,0,0,0,0,0,1,0,0,0,0
TXN_1461895,5.0,3.0,15.0,2023-06-17,6,17,5,0,0,1,0,0,0,0,0,1,0
TXN_1463795,5.0,2.0,10.0,2023-08-04,8,4,4,1,0,0,0,0,0,0,1,0,0
TXN_1464150,5.0,2.0,10.0,2023-02-14,2,14,1,1,0,0,0,0,0,0,0,0,1
TXN_1464694,1.0,4.0,4.0,2023-07-23,7,23,6,0,0,0,0,1,0,0,0,1,0
TXN_1465584,1.0,4.0,4.0,2023-04-29,4,29,5,0,0,0,0,1,0,0,1,0,0
TXN_1466002,3.0,3.0,9.0,2023-11-23,11,23,3,0,0,1,0,0,0,0,0,1,1
TXN_1467367,3.0,4.0,12.0,2023-02-18,2,18,5,0,0,0,0,1,0,0,0,1,1
TXN_1467546,3.0,1.0,3.0,2023-07-20,7,20,3,0,1,0,0,0,0,0,0,1,1
TXN_1469462,1.0,3.0,3.0,2023-09-05,9,5,1,0,0,0,0,0,0,0,1,0,1
TXN_1472433,1.0,2.0,2.0,2023-04-05,4,5,2,1,0,0,0,0,0,0,0,1,1
TXN_1473693,4.0,4.0,16.0,2023-05-14,5,14,6,0,0,0,0,0,1,0,0,1,1
TXN_1474329,2.0,4.0,8.0,2023-03-02,3,2,3,0,0,0,0,0,1,0,0,1,1
TXN_1475459,4.0,1.5,6.0,2023-11-09,11,9,3,0,0,0,0,0,0,1,0,1,1
TXN_1476066,2.0,4.0,8.0,2023-10-19,10,19,3,0,0,0,0,0,1,0,0,0,1
TXN_1476711,2.0,1.5,3.0,2023-01-26,1,26,3,0,0,0,0,0,0,1,0,1,1
TXN_1476775,3.0,5.0,15.0,2023-11-01,11,1,2,0,0,0,1,0,0,0,1,0,1
TXN_1477525,3.0,5.0,15.0,2023-11-06,11,6,0,0,0,0,1,0,0,0,0,0,1
TXN_1478016,4.0,1.0,4.0,2023-08-04,8,4,4,0,1,0,0,0,0,0,1,0,0
TXN_1481116,2.0,1.5,3.0,2023-02-26,2,26,6,0,0,0,0,0,0,1,0,1,0
TXN_1482123,1.0,2.0,2.0,2023-06-17,6,17,5,1,0,0,0,0,0,0,0,0,0
TXN_1485725,5.0,5.0,25.0,2023-12-10,12,10,6,0,0,0,1,0,0,0,0,1,0
TXN_1486119,4.0,1.0,4.0,2023-08-24,8,24,3,0,1,0,0,0,0,0,0,0,0
TXN_1486576,4.0,4.0,16.0,2023-09-10,9,10,6,0,0,0,0,1,0,0,0,1,1
TXN_1487762,3.0,1.5,4.5,2023-02-07,2,7,1,0,0,0,0,0,0,1,0,1,0
TXN_1488127,5.0,1.5,7.5,2023-12-12,12,12,1,0,0,0,0,0,0,1,0,1,1
TXN_1488458,4.0,2.0,8.0,2023-08-21,8,21,0,1,0,0,0,0,0,0,0,1,1
TXN_1488481,4.0,2.0,8.0,2023-07-28,7,28,4,1,0,0,0,0,0,0,1,0,1
TXN_1489194,3.0,2.0,6.0,2023-07-18,7,18,1,1,0,0,0,0,0,0,0,1,1
TXN_1489200,1.0,3.0,3.0,2023-03-27,3,27,0,0,0,1,0,0,0,0,1,0,1
TXN_1489218,2.0,5.0,10.0,2023-09-13,9,13,2,0,0,0,1,0,0,0,0,1,1
TXN_1489746,3.0,1.0,3.0,2023-12-18,12,18,0,0,1,0,0,0,0,0,0,1,0
TXN_1491299,2.0,3.0,6.0,2023-02-27,2,27,0,0,0,1,0,0,0,0,1,0,0
TXN_1491578,2.0,1.0,2.0,2023-02-23,2,23,3,0,1,0,0,0,0,0,0,1,0
TXN_1491670,5.0,3.0,15.0,2023-06-28,6,28,2,0,0,1,0,0,0,0,1,0,1
TXN_1492585,3.0,4.0,12.0,2023-01-17,1,17,1,0,0,0,0,1,0,0,0,0,1
TXN_1493452,3.0,4.0,12.0,2023-11-08,11,8,2,0,0,0,0,1,0,0,0,1,0
TXN_1494608,3.0,1.5,4.5,2023-05-07,5,7,6,0,0,0,0,0,0,1,1,0,0
TXN_1495371,2.0,4.0,8.0,2023-07-21,7,21,4,0,0,0,0,1,0,0,1,0,1
TXN_1496038,4.0,3.0,12.0,2023-12-22,12,22,4,0,0,1,0,0,0,0,1,0,0
TXN_1496962,5.0,4.0,20.0,2023-12-17,12,17,6,0,0,0,0,0,1,0,0,1,0
TXN_1498343,2.0,5.0,10.0,2023-03-31,3,31,4,0,0,0,1,0,0,0,1,0,1
TXN_1499208,1.0,4.0,4.0,2023-11-01,11,1,2,0,0,0,0,1,0,0,0,0,1
TXN_1499346,5.0,3.0,15.0,2023-12-09,12,9,5,0,0,0,0,0,0,0,0,1,0
TXN_1503602,5.0,1.5,7.5,2023-12-16,12,16,5,0,0,0,0,0,0,1,0,1,1
TXN_1503903,1.0,1.5,1.5,2023-03-20,3,20,0,0,0,0,0,0,0,1,0,0,1
TXN_1504466,1.0,2.0,2.0,2023-11-07,11,7,1,1,0,0,0,0,0,0,0,0,1
TXN_1505837,3.0,4.0,12.0,2023-12-15,12,15,4,0,0,0,0,1,0,0,1,0,0
TXN_1505875,4.0,4.0,16.0,2023-05-17,5,17,2,0,0,0,0,0,1,0,0,0,1
TXN_1505947,3.0,1.0,3.0,2023-11-21,11,21,1,0,1,0,0,0,0,0,0,0,1
TXN_1509627,4.0,3.0,12.0,2023-03-23,3,23,3,0,0,1,0,0,0,0,0,1,0
TXN_1510315,3.0,2.0,6.0,2023-02-28,2,28,1,1,0,0,0,0,0,0,0,0,1
TXN_1510406,3.0,5.0,15.0,2023-01-12,1,12,3,0,0,0,1,0,0,0,0,1,0
TXN_1510673,3.0,3.0,9.0,2023-02-26,2,26,6,0,0,1,0,0,0,0,0,1,1
TXN_1512118,4.0,5.0,20.0,2023-03-01,3,1,2,0,0,0,1,0,0,0,0,0,0
TXN_1512159,2.0,3.0,6.0,2023-11-25,11,25,5,0,0,0,0,0,0,0,1,0,0
TXN_1512184,3.0,2.0,6.0,2023-01-28,1,28,5,1,0,0,0,0,0,0,0,1,1
TXN_1512185,4.0,2.0,8.0,2023-06-16,6,16,4,1,0,0,0,0,0,0,0,0,1
TXN_1514364,5.0,2.0,10.0,2023-01-21,1,21,5,1,0,0,0,0,0,0,0,1,0
TXN_1515059,4.0,3.0,12.0,2023-10-25,10,25,2,0,0,1,0,0,0,0,0,1,0
TXN_1516182,1.0,1.0,1.0,2023-06-18,6,18,6,0,1,0,0,0,0,0,0,1,1
TXN_1516961,3.0,4.0,12.0,2023-11-01,11,1,2,0,0,0,0,1,0,0,1,0,1
TXN_1518379,4.0,3.0,12.0,2023-08-12,8,12,5,0,0,1,0,0,0,0,0,1,0
TXN_1521486,4.0,5.0,20.0,2023-01-28,1,28,5,0,0,0,1,0,0,0,0,1,1
